1.Parameters:
----------------------------------------------------------------------------
.	md_steps 2000
.	A 5
.	B 5
.	C 5
.	max_step 20
.	max_sub_step 20
.	solid_cutoff 0.750000
.	liquid_cutoff 0.200000
.	Mode
.done

2.build mode...
----------------------------------------------------------------------------
.	Relaxing...
.	Recheck the solid temperature: 
.		500.00 solid
.		1000.00 solid
.		1500.00 liquid

.	Recheck the liquid Temperature 
.		 2000.00 liquid
.		 1500.00 liquid
.		 1000.00 solid
3. Melting Temperature Search Start.
----------------------------------------------------------------------------
.	heating up start. MD Steps:5000 From:1000.00K to 1500.00K

TP_0_0		steps:	temperature:	pressure:	volume:
TP_1_0		447	1041.527515	-159.320964	25916.022637
TP_1_0		448	1042.201709	-216.478863	25923.032404
TP_1_0		449	1042.824456	-269.707814	25929.717012
TP_1_0		450	1043.394011	-317.948123	25935.999984
TP_1_0		451	1043.908669	-361.293797	25941.812185
TP_1_0		452	1044.366891	-398.760584	25947.091678
TP_1_0		453	1044.767261	-430.161529	25951.785153
TP_1_0		454	1045.108439	-454.938466	25955.848188
TP_1_0		455	1045.389372	-472.809497	25959.246049
TP_1_0		456	1045.609441	-483.398588	25961.954093
TP_1_0		457	1045.768563	-486.588165	25963.958300
TP_1_0		458	1045.867428	-482.436902	25965.255424
TP_1_0		459	1045.907796	-471.256865	25965.852894
TP_1_0		460	1045.892512	-452.774268	25965.768332
TP_1_0		461	1045.825706	-427.289334	25965.029942
TP_1_0		462	1045.713127	-395.507153	25963.676044
