1.Parameters:
----------------------------------------------------------------------------
.	md_steps 2000
.	A 5
.	B 5
.	C 5
.	max_step 20
.	max_sub_step 20
.	solid_cutoff 0.750000
.	liquid_cutoff 0.200000
.	Mode
.done

2.build mode...
----------------------------------------------------------------------------
.	Relaxing...
.	Recheck the solid temperature: 
.		3500.00 solid
.		4000.00 liquid

.	Recheck the liquid Temperature 
.		 4500.00 liquid
.		 4000.00 liquid
.		 3500.00 solid
3. Melting Temperature Search Start.
----------------------------------------------------------------------------
.	heating up start. MD Steps:5000 From:3500.00K to 4000.00K

TP_0_0		steps:	temperature:	pressure:	volume:
TP_1_0		72	4430.566077	245382.825531	9726.865675
TP_1_0		73	4416.876806	242588.644551	9737.794641
TP_1_0		74	4398.510930	240232.092456	9748.704397
TP_1_0		75	4378.611660	238205.142727	9759.590250
TP_1_0		76	4359.176857	236421.059139	9770.447869
TP_1_0		77	4340.688141	234824.258344	9781.273236
TP_1_0		78	4322.663360	233375.171098	9792.062627
TP_1_0		79	4304.558524	232030.620233	9802.812588
TP_1_0		80	4286.483890	230721.395712	9813.519918
TP_1_0		81	4269.445844	229343.408003	9824.181631
TP_1_0		82	4255.042383	227785.345050	9834.794894
TP_1_0		83	4244.758802	225947.810703	9845.356971
TP_1_0		84	4239.155938	223773.304669	9855.865160
TP_1_0		85	4237.307670	221272.056802	9866.316766
TP_1_0		86	4236.899998	218512.147118	9876.709106
TP_1_0		87	4235.203436	215586.228273	9887.039558
TP_1_0		88	4230.437649	212571.864452	9897.305609
TP_1_0		89	4222.468023	209511.655859	9907.504911
TP_1_0		90	4212.176919	206426.373062	9917.635296
TP_1_0		91	4200.048876	203352.948261	9927.694790
TP_1_0		92	4185.276639	200365.286385	9937.681632
TP_1_0		93	4166.164234	197557.602432	9947.594312
TP_1_0		94	4141.429453	195006.294096	9957.431623
TP_1_0		95	4111.449595	192726.121322	9967.192697
TP_1_0		96	4078.677248	190657.840284	9976.877010
TP_1_0		97	4046.885337	188695.282745	9986.484331
TP_1_0		98	4019.532451	186732.608884	9996.014651
TP_1_0		99	3998.255397	184709.867275	10005.468105
TP_1_0		100	3982.533320	182627.148228	10014.844931
TP_1_0		101	3970.575747	180517.613402	10024.145457
TP_1_0		102	3960.572888	178413.936321	10033.370118
TP_1_0		103	3951.557320	176315.936533	10042.519462
TP_1_0		104	3943.697389	174182.446104	10051.594148
TP_1_0		105	3938.127265	171940.296537	10060.594903
TP_1_0		106	3936.446362	169502.559111	10069.522476
TP_1_0		107	3940.055296	166797.777780	10078.377571
TP_1_0		108	3949.581334	163790.816675	10087.160798
TP_1_0		109	3964.640992	160496.120837	10095.872646
TP_1_0		110	3983.962174	156974.165516	10104.513481
TP_1_0		111	4005.633658	153319.444712	10113.083587
TP_1_0		112	4027.288290	149656.821043	10121.583213
TP_1_0		113	4046.295169	146121.765250	10130.012648
TP_1_0		114	4060.131491	142849.088486	10138.372297
TP_1_0		115	4066.862982	139950.520403	10146.662763
TP_1_0		116	4065.430548	137504.989969	10154.884903
TP_1_0		117	4055.590467	135551.780415	10163.039872
TP_1_0		118	4037.715923	134094.545135	10171.129136
TP_1_0		119	4012.721474	133106.725220	10179.154468
TP_1_0		120	3982.108028	132524.330954	10187.117920
TP_1_0		121	3947.958658	132254.671403	10195.021773
TP_1_0		122	3912.765261	132181.624827	10202.868472
TP_1_0		123	3879.101887	132181.915146	10210.660546
TP_1_0		124	3849.280078	132136.846037	10218.400525
TP_1_0		125	3825.131777	131944.745527	10226.090858
TP_1_0		126	3807.903828	131528.942592	10233.733846
TP_1_0		127	3798.107064	130842.377895	10241.331597
TP_1_0		128	3795.304919	129878.321295	10248.885989
TP_1_0		129	3798.073060	128668.244477	10256.398669
TP_1_0		130	3804.289609	127276.145629	10263.871077
TP_1_0		131	3811.609552	125780.613107	10271.304482
TP_1_0		132	3817.879497	124259.282286	10278.700039
TP_1_0		133	3821.408219	122774.483143	10286.058838
TP_1_0		134	3821.111614	121371.820896	10293.381942
TP_1_0		135	3816.535013	120066.359095	10300.670417
TP_1_0		136	3807.794401	118853.203386	10307.925344
TP_1_0		137	3795.558144	117699.427868	10315.147811
TP_1_0		138	3781.162373	116545.674720	10322.338894
TP_1_0		139	3766.755504	115310.970264	10329.499615
TP_1_0		140	3755.122920	113898.486598	10336.630892
TP_1_0		141	3748.872424	112228.658480	10343.733476
TP_1_0		142	3749.217875	110275.881887	10350.807897
TP_1_0		143	3755.266017	108084.535162	10357.854453
TP_1_0		144	3764.501030	105758.425271	10364.873243
TP_1_0		145	3774.050072	103418.638379	10371.864232
TP_1_0		146	3781.674776	101168.778834	10378.827337
TP_1_0		147	3785.972165	99085.720305	10385.762498
TP_1_0		148	3786.088048	97221.811490	10392.669725
TP_1_0		149	3781.453070	95605.040451	10399.549134
TP_1_0		150	3771.743235	94246.597713	10406.400970
TP_1_0		151	3756.963956	93137.416872	10413.225605
TP_1_0		152	3737.511021	92250.580320	10420.023542
TP_1_0		153	3714.168230	91541.663009	10426.795387
TP_1_0		154	3688.074514	90954.022160	10433.541828
TP_1_0		155	3660.658674	90423.762434	10440.263589
